Sentence_ID,Sub-Subtype,Keyword,Best_Match,ar,mt_output,en,generation_timestamp,seed_source,source_tier,sample_id,label_id
TIER2_Total_Omission_b2a6ebee,Total Omission,تقييم الأثر البيئي,[OMITTED],واستذكر المجلس أهمية تقييم الأثر البيئي في تنفيذ مشاريع المساعدات الإنسانية لضمان الاستدامة.,واستذكر المجلس أهمية تنفيذ مشاريع المساعدات الإنسانية لضمان الاستدامة.,The council recalled the importance of environmental impact assessment in implementing humanitarian aid projects to ensure sustainability.,2026-02-03T00:43:55.200544,LLM_GENERATED,tier2,T2_0275,1
TIER2_Total_Omission_4e25c728,Total Omission,المعاهدة الدولية لحماية التراث الثقافي,[OMITTED],تؤكد اللجنة على أهمية احترام المعاهدة الدولية لحماية التراث الثقافي في أوقات النزاع المسلح.,تؤكد اللجنة على أهمية احترام في أوقات النزاع المسلح.,The committee emphasizes the importance of respecting the international treaty for the protection of cultural heritage during armed conflicts.,2026-02-03T00:43:56.857546,LLM_GENERATED,tier2,T2_0276,1
TIER2_Total_Omission_e65f6c82,Total Omission,العلاقات الثنائية,[OMITTED],وإذ يؤكد المجلس على أهمية العلاقات الثنائية بين الدول لتحقيق الاستقرار والسلام في المنطقة.,وإذ يؤكد المجلس على أهمية تحقيق الاستقرار والسلام في المنطقة.,The council reaffirms the importance of bilateral relations between states to achieve stability and peace in the region.,2026-02-03T00:43:58.554855,LLM_GENERATED,tier2,T2_0277,1
TIER2_Total_Omission_04ad17d6,Total Omission,الاستراتيجية الدفاعية,[OMITTED],يدعو الأمين العام إلى تعزيز التعاون بين الدول الأعضاء في مجال نزع السلاح وتطبيق الاستراتيجية الدفاعية المتفق عليها.,يدعو الأمين العام إلى تعزيز التعاون بين الدول الأعضاء في مجال نزع السلاح وتطبيق المتفق عليها.,The Secretary-General calls for strengthening cooperation among member states in the field of disarmament and implementing the agreed-upon defense strategy.,2026-02-03T00:44:00.308335,LLM_GENERATED,tier2,T2_0278,1
TIER2_Total_Omission_806ecfd1,Total Omission,الاستقرار السياسي,[OMITTED],يؤكد المجلس أهمية الاستقرار السياسي في تحقيق السلام والتنمية المستدامة في المنطقة.,يؤكد المجلس أهمية في تحقيق السلام والتنمية المستدامة في المنطقة.,The Council emphasizes the importance of political stability in achieving peace and sustainable development in the region.,2026-02-03T00:44:02.276516,LLM_GENERATED,tier2,T2_0279,1
TIER2_Total_Omission_a1db15a4,Total Omission,المساعدات الإنسانية,[OMITTED],يدعو الأمين العام إلى تعزيز توزيع المساعدات الإنسانية في المناطق المتضررة بسبب النزاعات المسلحة.,يدعو الأمين العام إلى تعزيز توزيع في المناطق المتضررة بسبب النزاعات المسلحة.,The Secretary-General calls for strengthening the distribution of humanitarian aid in areas affected by armed conflicts.,2026-02-03T00:44:03.852447,LLM_GENERATED,tier2,T2_0280,1
TIER2_Total_Omission_0be98dde,Total Omission,القانون الدولي الإنساني,[OMITTED],يطلب إلى جميع الدول الأعضاء الالتزام التام بأحكام القانون الدولي الإنساني لضمان حماية المدنيين في النزاعات المسلحة.,يطلب إلى جميع الدول الأعضاء الالتزام التام بأحكام لضمان حماية المدنيين في النزاعات المسلحة.,It requests all member states to fully comply with the provisions of international humanitarian law to ensure the protection of civilians in armed conflicts.,2026-02-03T00:44:08.834929,LLM_GENERATED,tier2,T2_0281,1
TIER2_Total_Omission_254d7a2c,Total Omission,التنمية المستدامة,[OMITTED],يقرر أن يتم تعزيز الجهود لتحقيق أهداف التنمية المستدامة في جميع الدول الأعضاء.,يقرر أن يتم تعزيز الجهود لتحقيق الأهداف في جميع الدول الأعضاء.,Decides that efforts to achieve the Sustainable Development Goals in all member states will be strengthened.,2026-02-03T00:44:10.685021,LLM_GENERATED,tier2,T2_0282,1
TIER2_Total_Omission_44d677f1,Total Omission,التحالف الدولي لمكافحة الإرهاب,[OMITTED],يقرر أن يتم التنسيق بين الدول الأعضاء والهيئات العسكرية لتعزيز التعاون مع التحالف الدولي لمكافحة الإرهاب.,يقرر أن يتم التنسيق بين الدول الأعضاء والهيئات العسكرية لتعزيز التعاون.,It is decided that coordination between member states and military bodies will be enhanced to cooperate with the International Coalition Against Terrorism.,2026-02-03T00:44:15.930503,LLM_GENERATED,tier2,T2_0283,1
TIER2_Total_Omission_5f29ee27,Total Omission,الحدود الإقليمية,[OMITTED],وشدد الاجتماع على أهمية احترام الحدود الإقليمية للدول الأعضاء وضمان الاستقرار والسلام في المنطقة.,وشدد الاجتماع على أهمية احترام الدول الأعضاء وضمان الاستقرار والسلام في المنطقة.,The meeting emphasized the importance of respecting the territorial boundaries of member states and ensuring stability and peace in the region.,2026-02-03T00:44:21.434486,LLM_GENERATED,tier2,T2_0284,1
TIER2_Total_Omission_15bad8e1,Total Omission,المنظمات الإنسانية,[OMITTED],أعربت اللجنة عن قلقها إزاء التحديات التي تواجه المنظمات الإنسانية في إيصال المساعدات إلى اللاجئين.,أعربت اللجنة عن قلقها إزاء التحديات التي تواجه في إيصال المساعدات إلى اللاجئين.,The committee expressed its concern about the challenges faced by humanitarian organizations in delivering aid to refugees.,2026-02-03T00:44:24.347458,LLM_GENERATED,tier2,T2_0285,1
TIER2_Total_Omission_5f003fd3,Total Omission,الاتفاقية الدولية لحماية التنوع البيولوجي,[OMITTED],طالب الاجتماع الدول الأعضاء بالالتزام الكامل بأحكام الاتفاقية الدولية لحماية التنوع البيولوجي لتعزيز الاستدامة البيئية.,طالب الاجتماع الدول الأعضاء بالالتزام الكامل بأحكام لتعزيز الاستدامة البيئية.,The meeting urged member states to fully comply with the provisions of the International Convention on Biological Diversity to enhance environmental sustainability.,2026-02-03T00:44:28.390358,LLM_GENERATED,tier2,T2_0286,1
TIER2_Total_Omission_25fcebe7,Total Omission,تجربة القنبلة النووية,[OMITTED],يرحب المؤتمر بتعهد الدولة بعدم إجراء تجربة القنبلة النووية في المستقبل القريب، ويشجع على تعزيز العلاقات الدبلوماسية.,يرحب المؤتمر بتعهد الدولة بعدم إجراء تجربة في المستقبل القريب، ويشجع على تعزيز العلاقات الدبلوماسية.,The conference welcomes the state's commitment not to conduct a nuclear bomb test in the near future and encourages strengthening diplomatic relations.,2026-02-03T00:44:30.804294,LLM_GENERATED,tier2,T2_0287,1
TIER2_Total_Omission_84599fe5,Total Omission,العمليات العسكرية,[OMITTED],قرر المجلس مواصلة التحقيق في تأثير العمليات العسكرية على السكان المدنيين في المنطقة المتضررة.,قرر المجلس مواصلة التحقيق في تأثير على السكان المدنيين في المنطقة المتضررة.,The council decided to continue investigating the impact of military operations on the civilian population in the affected area.,2026-02-03T00:44:32.551131,LLM_GENERATED,tier2,T2_0288,1
