eval_id,Sentence_ID,Sub-Subtype,Keyword,Best_Match,ar,mt_output,en,Severity_Score,TQA_Category,tier,source,Q1_Error_Implemented,Q2_Linguistically_Correct,Q3_Minimal_Pair,Q4_Anchor_Accurate,Q5_Naturalness,Q6_Domain_Appropriate,Notes,Annotator_ID,eval_tier,Technical_Score,Quality_Score,Overall_Score,Status,anchor_validity,phenomenon_clarity,arabic_naturalness,collateral_severity,tier2_seed_recommendation
T2_EVAL_0131,TIER2_Active_to_Passive_Voice_207360d4,Active to Passive Voice,قدم المساعدات,تم تقديم المساعدات,لاحظت اللجنة أن الحكومة قدم المساعدات إلى اللاجئين في المناطق المتضررة.,لاحظت اللجنة أن الحكومة تم تقديم المساعدات إلى اللاجئين في المناطق المتضررة.,The committee observed that the government provided aid to the refugees in the affected areas.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,2.0,3.0,0.0
T2_EVAL_0132,TIER2_Definiteness_Shift_2412881c,Definiteness Shift,قوات الأمن,الأمن,تؤكد اللجنة على أهمية تعزيز التعاون بين الدول الأعضاء لتعزيز السلامة العامة وحماية قوات الأمن في المناطق المتأثرة بالنزاعات.,تؤكد اللجنة على أهمية تعزيز التعاون بين الدول الأعضاء لتعزيز السلامة العامة وحماية الأمن في المناطق المتأثرة بالنزاعات.,The committee emphasizes the importance of enhancing cooperation among member states to strengthen public safety and protect security forces in conflict-affected areas.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0133,TIER2_Hyponym_for_Hypernym_51473531,Hyponym for Hypernym,الوثيقة,المستند,تؤكد اللجنة على أهمية الالتزام بمحتويات الوثيقة وتطبيق جميع البنود الواردة فيها لتعزيز الشفافية في تنفيذ المعاهدة.,تؤكد اللجنة على أهمية الالتزام بمحتويات المستند وتطبيق جميع البنود الواردة فيها لتعزيز الشفافية في تنفيذ المعاهدة.,The committee emphasizes the importance of adhering to the document's contents and implementing all its provisions to enhance transparency in the treaty's execution.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0134,TIER2_Wrong_Structure_736776a7,Wrong Structure,الأمن الاستراتيجي في المنطقة,الاستراتيجية الأمنية في المنطقة,وأعاد التقرير التأكيد على أهمية الأمن الاستراتيجي في المنطقة لضمان الاستقرار والسلام.,وأعاد التقرير التأكيد على أهمية الاستراتيجية الأمنية في المنطقة لضمان الاستقرار والسلام.,The report reaffirmed the importance of strategic security in the region to ensure stability and peace.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0135,TIER2_Literal_Translation_3a3b90ca,Literal Translation,ورقة خضراء,عملة,وأشار التقرير إلى أن القوة الاقتصادية للبلاد تعتمد بشكل كبير على ورقة خضراء في التجارة العالمية.,وأشار التقرير إلى أن القوة الاقتصادية للبلاد تعتمد بشكل كبير على عملة في التجارة العالمية.,The report indicated that the country's economic strength relies heavily on currency in global trade.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0136,TIER2_Definiteness_Shift_1a95a468,Definiteness Shift,عملية مستمرة,العملية المستمرة,أيدت اللجنة اقتراحات الأمين العام بشأن عملية مستمرة لمتابعة تنفيذ القرارات الدولية المتعلقة بنزع السلاح.,أيدت اللجنة اقتراحات الأمين العام بشأن العملية المستمرة لمتابعة تنفيذ القرارات الدولية المتعلقة بنزع السلاح.,The committee supported the Secretary-General's proposals for a continuous process to monitor the implementation of international disarmament resolutions.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0137,TIER2_Definiteness_Shift_a42f9265,Definiteness Shift,عمليات حفظ السلام,عمليات حفظ السلم,تؤكد اللجنة على أهمية تعزيز عمليات حفظ السلام في المناطق المتأثرة بالنزاعات لضمان أمن المدنيين واستقرار الوضع السياسي.,تؤكد اللجنة على أهمية تعزيز عمليات حفظ السلم في المناطق المتأثرة بالنزاعات لضمان أمن المدنيين واستقرار الوضع السياسي.,The committee emphasizes the importance of strengthening peacekeeping operations in conflict-affected areas to ensure the safety of civilians and political stability.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,1.0,1.0,5.0,1.0,0.0
T2_EVAL_0138,TIER2_Spelling_Error_03146564,Spelling Error,المبادرة,المبادة,رحب المجلس بالمبادرة الجديدة لتعزيز التعاون الدولي في مجال حفظ السلام.,رحب المجلس بالمبادة الجديدة لتعزيز التعاون الدولي في مجال حفظ السلام.,The council welcomed the new initiative to enhance international cooperation in the field of peacekeeping.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0139,TIER2_Progressive_to_Perfective_fa4ce07f,Progressive to Perfective,تواصل الوساطة الإقليمية,واصلت الوساطة الإقليمية,تواصل الوساطة الإقليمية جهودها لتحقيق السلام في المنطقة من خلال الحوار المستمر بين الأطراف المعنية.,واصلت الوساطة الإقليمية جهودها لتحقيق السلام في المنطقة من خلال الحوار المستمر بين الأطراف المعنية.,The regional mediation continues its efforts to achieve peace in the region through ongoing dialogue between the concerned parties.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0140,TIER2_Terminology_Substitution_7f6042a3,Terminology Substitution,مدة النفاذ,مدة التنفيذ,يقرر أن مدة النفاذ للمعاهدة يجب ألا تتجاوز خمس سنوات لضمان التقييم الدوري والإشراف الفعال.,يقرر أن مدة التنفيذ للمعاهدة يجب ألا تتجاوز خمس سنوات لضمان التقييم الدوري والإشراف الفعال.,It is decided that the duration of validity for the treaty should not exceed five years to ensure periodic evaluation and effective oversight.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0141,TIER2_Tanween_Omission_aae81707,Tanween Omission,أخيراً,اخيرا,وأعرب السفير عن قلقه بشأن الوضع الراهن، وأخيراً دعا إلى تعزيز التعاون لضمان الأمن والاستقرار في المنطقة.,وأعرب السفير عن قلقه بشأن الوضع الراهن، واخيرا دعا إلى تعزيز التعاون لضمان الأمن والاستقرار في المنطقة.,The ambassador expressed his concern about the current situation and finally called for enhanced cooperation to ensure security and stability in the region.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0142,TIER2_Passive_to_Active_Voice_29f9f8ef,Passive to Active Voice,أُعلن,تم الإعلان,يؤكد المجلس أن النتائج النهائية للتقرير قد أُعلن في الاجتماع الأخير للجنة.,يؤكد المجلس أن النتائج النهائية للتقرير تم الإعلان عنها في الاجتماع الأخير للجنة.,The Council affirms that the final results of the report were announced at the committee's last meeting.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,2.0,3.0,4.0,2.0,0.0
T2_EVAL_0143,TIER2_Name_Entity_Error_88942552,Name Entity Error,مجموعة الثماني,مجموعة العشرين,رحب البيان بالتزام مجموعة الثماني تعزيز التعاون الاقتصادي على المستوى الدولي.,رحب البيان بالتزام مجموعة العشرين تعزيز التعاون الاقتصادي على المستوى الدولي.,The statement welcomed the commitment of the G8 to enhance economic cooperation at the international level.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0144,TIER2_Register_Mismatch_75fd0343,Register Mismatch,التفاوضات الجادة,المحادثات الفعالة,طالب المجلس ببدء التفاوضات الجادة بين الأطراف المتنازعة للوصول إلى حل دائم للنزاع وفقاً للميثاق الدولي.,طالب المجلس ببدء المحادثات الفعالة بين الأطراف المتنازعة للوصول إلى حل دائم للنزاع وفقاً للميثاق الدولي.,The council called for the start of serious negotiations between the conflicting parties to achieve a lasting resolution to the conflict according to the international charter.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,4.0,4.0,5.0,1.0,1.0
T2_EVAL_0145,TIER2_Hypernym_for_Hyponym_b7ea6b34,Hypernym for Hyponym,اللوائح التنظيمية,القوانين,تؤكد اللجنة على أهمية مراجعة اللوائح التنظيمية المتعلقة بالعلاقات الدبلوماسية لضمان الامتثال للمعايير الدولية.,تؤكد اللجنة على أهمية مراجعة القوانين المتعلقة بالعلاقات الدبلوماسية لضمان الامتثال للمعايير الدولية.,The committee emphasizes the importance of reviewing the regulatory frameworks related to diplomatic relations to ensure compliance with international standards.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0146,TIER2_Perfective_to_Progressive_f332621f,Perfective to Progressive,أكدت,تؤكد,أكدت الحكومة التزامها الكامل بتنفيذ قرارات مجلس الأمن المتعلقة بالسيادة الوطنية.,تؤكد الحكومة التزامها الكامل بتنفيذ قرارات مجلس الأمن المتعلقة بالسيادة الوطنية.,The government confirmed its full commitment to implementing Security Council resolutions regarding national sovereignty.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0147,TIER2_Perfective_to_Progressive_28ec271e,Perfective to Progressive,سلمت,تسلم,وإذ يؤكد الأمين العام أهمية الشفافية، سلمت التقارير المتعلقة بحقوق الإنسان إلى اللجنة المختصة.,وإذ يؤكد الأمين العام أهمية الشفافية، تسلم التقارير المتعلقة بحقوق الإنسان إلى اللجنة المختصة.,"Affirming the importance of transparency, the reports related to human rights were delivered to the relevant committee.",,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0148,TIER2_Tanween_Omission_91abeca4,Tanween Omission,تقديراً,تقديرا,أيد مجلس الأمن بالإجماع القرار الجديد، تقديراً لجهود الدول الأعضاء في تعزيز السلام والأمن الدوليين.,أيد مجلس الأمن بالإجماع القرار الجديد، تقديرا لجهود الدول الأعضاء في تعزيز السلام والأمن الدوليين.,"The Security Council unanimously supported the new resolution, in recognition of the efforts of member states to enhance international peace and security.",,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
