Sentence_ID,MT_Tool,seed_source,error_label,keyword,best_match,ocs_match_rule,clean_ar,error_ar,ocs,cps,sfr,csr,anchor_validity,phenomenon_clarity,arabic_naturalness,collateral_severity,tier2_seed_recommendation,tier2_seed_recommendation_final,cell15_status
2005/s/2005/60/457:3,en_ar_DEEP,TIER1_CLEAN_A,Register Mismatch,الهجوم المباغت,الهجوم المفاجئ,exact_seq,والإجراءات الاحتياطية التي من هذا القبيل مبينة في القانون الدولي العرفي، وهي كما يلي: ينبغي على المحارب (أ) عمل كل ما هو ممكن للتحقق من أن الأهداف التي ستهاجم ليست مدنية الطابع؛ (ب) اتخاذ جميع الإجراءات الاحتياطية الممكنة عند اختيار وسائل القتال وأساليبه لتفادي الإصابة العارضة للمدنيين أو للأهداف المدنية، أو على الأقل لتقليلها إلى أدنى حد ممكن؛ (ج) الامتناع عن شن هجمات قد يتوقع أن تتسبب في فقدان أرواح المدنيين بشكل عارض أو إصابتهم بشكل عارض أو إصابة أهداف مدنية بشكل عارض، بحيث يكون ذلك مفرطا بالنسبة للفائدة العسكرية المحددة المباشرة المتوقعة؛ (د) توجيه تحذير مسبق فعال بخصوص الهجمات التي قد تؤثر على السكان المدنيين، باستثناء ما يحدث في حالات الهجوم، على النحو المنصوص عليه في المادة 26 من أنظمة لاهاي لسنة 1907، أو على النحو المنصوص عليه في المادة 57 (2) (ج) ونصها 'ما لم تسمح الظروف بذلك` أي عندما يرى المحارب أن الهجوم المباغت لا غنى عنه.,وهذه الاحتياطات المنصوص عليها في القانون الدولي العرفي هي كما يلي: يجب على الطرف المحارب (أ) بذل كل ما في وسعه للتحقق من أن الأهداف التي سيتم مهاجمتها ليست ذات طابع مدني؛ (ب) اتخاذ جميع الاحتياطات الممكنة عند اختيار وسائل وأساليب القتال بهدف تجنب الإصابة العرضية بالمدنيين أو الأعيان المدنية أو على الأقل التقليل منها إلى أدنى حد؛ (ج) الامتناع عن شن هجمات قد يتوقع منها أن تسبب خسائر عرضية في أرواح المدنيين أو إصابات في صفوف المدنيين أو الأعيان المدنية تكون مفرطة مقارنة بالميزة العسكرية الملموسة والمباشرة المتوقعة؛ (د) إعطاء تحذير مسبق فعال بشأن الهجمات التي قد تؤثر على السكان المدنيين، باستثناء حالات الاعتداء (على النحو المنصوص عليه في المادة 26 من قواعد لاهاي لعام 1907) أو على النحو المنصوص عليه في المادة 57 (2) (ج)، ما لم تسمح الظروف بذلك - أي عندما يعتبر الطرف المحارب أن الهجوم المفاجئ لا غنى عنه.,1.0,0.6902761104441777,0.9633666276931764,0.69185360094451,5,5,4,2,1,1,success
2005/s/2005/60/476:10,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,حالة,[OMITTED],exact,وهذه حالة أخرى من حالات الهجوم المشترك المخطط والمنظم من قِبل القوات الحكومية والجنجويد، التي ارتكبت خلالها عمليات قتل جماعي وعمليات إعدام عاجلة.,وكان هذا مثالاً آخر على الهجوم المشترك المخطط والمنظم الذي شنته القوات الحكومية والجنجويد، والذي ارتكبت خلاله عمليات قتل جماعي وإعدامات بإجراءات موجزة.,1.0,0.7218543046357616,0.9388850927352904,0.7218543046357616,5,5,5,2,1,1,success
2005/s/2005/60/502:2,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,الأخرى,[OMITTED],exact,"ففي قضية: زوران وكوبريشكتش وآخرون، تعرّف الدائرة الابتدائية بالمحكمة الجنائية الدولية ليوغوسلافيا السابقة الاضطهاد بوصفه ""الحرمان الجسيم أو الصارخ، لأسباب تمييزية، من أحد الحقوق الأساسية المقررة في القانون العرفي الدولي أو قانون المعاهدات، إلى حد يصل إلى نفس المستوى من الخطورة التي تتسم به الأعمال الأخرى المحظورة في المادة 5""().",في قضية زوران كوبريسكيتش وآخرين، عرّفت الدائرة الابتدائية للمحكمة الدولية ليوغوسلافيا السابقة الاضطهاد بأنه الحرمان الجسيم أو الصارخ، على أسس تمييزية، لحق أساسي منصوص عليه في القانون العرفي الدولي أو قانون المعاهدات، والذي يصل إلى نفس المستوى من الخطورة وغيرها من الأفعال المحظورة في المادة 5.,1.0,0.7716049382716049,0.944167137145996,0.7575757575757576,1,5,4,2,1,1,success
2005/s/2005/60/502:2,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,الأخرى,[OMITTED],exact,"ففي قضية: زوران وكوبريشكتش وآخرون، تعرّف الدائرة الابتدائية بالمحكمة الجنائية الدولية ليوغوسلافيا السابقة الاضطهاد بوصفه ""الحرمان الجسيم أو الصارخ، لأسباب تمييزية، من أحد الحقوق الأساسية المقررة في القانون العرفي الدولي أو قانون المعاهدات، إلى حد يصل إلى نفس المستوى من الخطورة التي تتسم به الأعمال الأخرى المحظورة في المادة 5""().",في قضية زوران كوبريسكيتش وآخرين، عرّفت الدائرة الابتدائية للمحكمة الدولية ليوغوسلافيا السابقة الاضطهاد بأنه الحرمان الجسيم أو الصارخ، على أسس تمييزية، لحق أساسي منصوص عليه في القانون العرفي الدولي أو قانون المعاهدات، والذي يصل إلى نفس المستوى من الخطورة وغيرها من الأفعال المحظورة في المادة 5.,1.0,0.7716049382716049,0.944167137145996,0.7575757575757576,1,5,4,2,1,1,success
2005/s/2005/60/502:2,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,الأخرى,[OMITTED],exact,"ففي قضية: زوران وكوبريشكتش وآخرون، تعرّف الدائرة الابتدائية بالمحكمة الجنائية الدولية ليوغوسلافيا السابقة الاضطهاد بوصفه ""الحرمان الجسيم أو الصارخ، لأسباب تمييزية، من أحد الحقوق الأساسية المقررة في القانون العرفي الدولي أو قانون المعاهدات، إلى حد يصل إلى نفس المستوى من الخطورة التي تتسم به الأعمال الأخرى المحظورة في المادة 5""().",في قضية زوران كوبريسكيتش وآخرين، عرّفت الدائرة الابتدائية للمحكمة الدولية ليوغوسلافيا السابقة الاضطهاد بأنه الحرمان الجسيم أو الصارخ، على أسس تمييزية، لحق أساسي منصوص عليه في القانون العرفي الدولي أو قانون المعاهدات، والذي يصل إلى نفس المستوى من الخطورة وغيرها من الأفعال المحظورة في المادة 5.,1.0,0.7716049382716049,0.944167137145996,0.7575757575757576,1,5,4,2,1,1,success
2005/s/2005/60/537:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,تابع,[OMITTED],prefix_ال,324 - واطلعت اللجنة والفريق التابع لها على أدلة مسهبة على التشريد، وأجرت عددا كبيرا من المقابلات مع المشردين داخليا في دارفور واللاجئين في تشاد.,324) شهدت اللجنة وفريقها أدلة وافرة على النزوح وأجرت عدداً كبيراً من المقابلات مع النازحين داخلياً في دارفور واللاجئين في تشاد.,1.0,0.75,0.9648563861846924,0.7291666666666667,5,5,4,2,1,1,success
2005/s/2005/60/554:7,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,أخرى,[OMITTED],exact,وأبلغ عن وقوع أعمال اغتصاب أخرى للنساء خلال الهجمات حول ميسكي وديسا وأم بارو شمال دارفور؛ وأزرني وكورنوي ونيرتيت وموكجار غرب دارفور.,ووردت أنباء عن وقوع المزيد من حالات اغتصاب النساء خلال الهجمات التي وقعت حول مسكي وديسة وأم بارو في شمال دارفور؛ وأزوني، وكورنوي، ونيرتتي، ومكجر في غرب دارفور.,1.0,0.7044025157232705,0.9400794506072998,0.679245283018868,1,5,5,2,1,1,success
2005/s/2005/60/554:7,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,أخرى,[OMITTED],exact,وأبلغ عن وقوع أعمال اغتصاب أخرى للنساء خلال الهجمات حول ميسكي وديسا وأم بارو شمال دارفور؛ وأزرني وكورنوي ونيرتيت وموكجار غرب دارفور.,ووردت أنباء عن وقوع المزيد من حالات اغتصاب النساء خلال الهجمات التي وقعت حول مسكي وديسة وأم بارو في شمال دارفور؛ وأزوني، وكورنوي، ونيرتتي، ومكجر في غرب دارفور.,1.0,0.7044025157232705,0.9400794506072998,0.679245283018868,1,5,5,2,1,1,success
2005/s/2005/60/566:5,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,أخرى,[OMITTED],exact,وأُبلغ أيضا عن وقوع أعمال اختطاف أخرى للنساء في المنطقة المحيطة بالجنينة، غرب دارفور.,ووردت أنباء عن وقوع المزيد من عمليات اختطاف النساء في المنطقة المحيطة بالجنينة، غرب دارفور.,1.0,0.7472527472527473,0.9329131841659546,0.7032967032967032,5,5,5,2,1,1,success
2005/s/2005/60/566:5,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,أخرى,[OMITTED],exact,وأُبلغ أيضا عن وقوع أعمال اختطاف أخرى للنساء في المنطقة المحيطة بالجنينة، غرب دارفور.,ووردت أنباء عن وقوع المزيد من عمليات اختطاف النساء في المنطقة المحيطة بالجنينة، غرب دارفور.,1.0,0.7472527472527473,0.9329131841659546,0.7032967032967032,5,5,5,2,1,1,success
2005/s/2005/60/632:3,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,خاص,[OMITTED],suffix_ة,وفي عدد قليل جدا من الحالات، أفيد أيضا أن المتمردين ارتكبوا أعمال السلب أثناء هجوم على إحدى القرى، خاصة في غرب دارفور.,وفي حالات قليلة للغاية، أفيد أيضًا بأن المتمردين ارتكبوا أعمال نهب خلال هجوم على إحدى القرى، ولا سيما في غرب دارفور.,1.0,0.6982758620689655,0.9831780195236206,0.711864406779661,5,5,5,2,1,1,success
2005/s/2005/60/654:5,en_ar_DEEP,TIER1_CLEAN_A,Register Mismatch,في أعقاب,بعد,exact_seq,وفي إحدى الحالات، احتجز الجنجويد مدنيا في أعقاب هجوم على قريته، وأبقي في الأسر في معسكر الجنجويد، ثم نُقل فيما بعد إلى ثكنة عسكرية في المنطقة.,وفي إحدى الحالات، قبض الجنجويد على مدني بعد هجوم على قريته، واحتجزوه في معسكر للجنجويد ثم نقلوه بعد ذلك إلى معسكر للجيش في المنطقة.,1.0,0.6791044776119404,0.95640766620636,0.6549295774647887,5,5,5,2,1,1,success
2005/s/2005/60/677:1,en_ar_DEEPL,TIER1_CLEAN_A,Total Omission,خاص,[OMITTED],both_و_ة,420- ويقيّم الفرع الوارد أدناه فعالية التدابير التي اتخذتها حكومة السودان، وخاصة فيما يتعلق بالتحقيق في هذه الجرائم وتقديم مرتكبيها للعدالة.,420. يقيِّم الفرع أدناه فعالية التدابير التي اتخذتها حكومة السودان ولا سيما للتحقيق في الجرائم وتقديم مرتكبيها إلى العدالة.,1.0,0.7883211678832117,0.9805238246917723,0.7857142857142857,5,5,4,2,1,1,success
2005/s/2005/60/706:4,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,وثمة,[OMITTED],exact,وأمام المحامي وقت محدد لاستجواب شهود الإثبات وشهود الدفاع، وثمة قيود على زيارة المتهم المحتجز لتيسير إعداد دفاعه.,ولا يتوفر للمحامي سوى وقت محدود لاستجواب شهود الادعاء واستجواب شهود الدفاع، كما توجد قيود على زيارة المتهم المحتجز لتسهيل إعداد دفاعه.,1.0,0.7238805970149254,0.909159541130066,0.7238805970149254,5,5,4,2,1,1,success
2005/s/2005/60/709:2,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,بموجب,[OMITTED],suffix_ه,وستقدم الحكومة خدمة جليلة لنظامها القضائي إذا اتخذت خطوات لإلغاء المرسوم الذي أنشئت بموجبه المحاكم.,وستقدم الحكومة خدمة جليلة لنظامها القضائي إذا اتخذت خطوات لإلغاء المرسوم الذي أنشأ المحاكم.,1.0,0.9574468085106383,0.9974733591079712,0.9090909090909092,5,5,5,1,1,1,success
2005/s/2005/60/733:3,en_ar_DEEP,TIER1_CLEAN_A,Hypernym for Hyponym,جماعات,مجموعات,prefix_ال,وقد أدت أفعال بعض الجماعات العربية إلى الترحيل القسري لتلك الطوائف غير العربية.,وأدت تصرفات بعض المجموعات العربية إلى التهجير القسري لتلك المجموعات غير العربية.,1.0,0.7671232876712328,0.9647315740585328,0.7625,4,4,4,2,1,1,success
2005/s/2005/60/751:3,en_ar_DEEP,TIER1_CLEAN_A,Register Mismatch,ملائم,مناسب,both_ال_ة,إن غياب مثل هذه المبادئ التوجيهية، بما في ذلك تحديد معايير اختيار القضايا التي تقتضي التحقيق فيها والمقاضاة عليها، قد حرم اللجان مما يلزم من توجيه فيما يتعلق بالطرق الملائمة للتحقيق في الجرائم التي تشكل انتهاكات جسيمة لحقوق الإنسان.,إن غياب هذه المبادئ التوجيهية، بما في ذلك تحديد معايير اختيار القضايا للتحقيق والملاحقة القضائية، ترك اللجان دون توجيهات بشأن الأساليب المناسبة للتحقيق في الجرائم التي تشكل انتهاكات خطيرة لحقوق الإنسان.,1.0,0.7356828193832599,0.9574856758117676,0.728448275862069,5,5,4,3,1,1,success
